latitude,longitude,PS,WS10M,WS50M,WD10M,WD50M,QV2M,RH2M,PRECIPITATIONCAL,T2M,T2MDEW,T2MWET,TS
52.335800000000006,-9.438199999999997,99.52322580645159,7.21774193548387,9.924838709677418,226.74774193548384,227.4325806451613,5.6816129032258065,89.62741935483871,5.250322580645161,6.8896774193548405,5.2612903225806456,6.0761290322580646,6.5683870967741935
51.98939999999999,-9.158199999999999,98.69129032258066,6.69451612903226,9.51774193548387,229.38419354838712,230.13225806451612,5.71709677419355,92.70774193548387,6.3970967741935505,6.37516129032258,5.249354838709677,5.8112903225806445,5.872903225806453
52.014400000000016,-9.145900000000003,98.69129032258066,6.69451612903226,9.51774193548387,229.38419354838712,230.13225806451612,5.71709677419355,92.70774193548387,6.40225806451613,6.37516129032258,5.249354838709677,5.8112903225806445,5.872903225806453
51.65085,-9.094269999999996,99.80032258064516,8.330967741935483,10.645806451612906,235.47483870967747,236.06032258064516,6.104838709677417,87.8109677419355,5.216774193548387,8.331290322580644,6.388064516129032,7.360967741935485,8.290000000000001
54.143199999999986,-7.644360000000004,98.87838709677419,6.389677419354839,9.173225806451613,227.9516129032258,229.11290322580643,5.184193548387096,95.7074193548387,5.136774193548388,4.485806451612905,3.836451612903226,4.161290322580646,4.014193548387097
51.843118,-8.156640000000003,99.31225806451614,7.224838709677417,9.819677419354841,228.8209677419355,229.4332258064516,5.83774193548387,92.59193548387096,5.329354838709678,6.729677419354838,5.58483870967742,6.1574193548387095,6.5361290322580645
53.84855700000002,-9.071226,99.18161290322583,7.146774193548387,9.924838709677417,223.26806451612904,223.86548387096775,5.322258064516129,89.98612903225806,5.259677419354838,5.8180645161290325,4.264516129032256,5.041935483870967,5.311935483870967
52.008100000000006,-9.111099999999999,98.69129032258066,6.69451612903226,9.51774193548387,229.38419354838712,230.13225806451612,5.71709677419355,92.70774193548387,6.40225806451613,6.37516129032258,5.249354838709677,5.8112903225806445,5.872903225806453
53.0933,-8.606300000000001,99.33387096774193,6.514516129032258,9.425161290322583,221.25741935483873,222.32516129032257,5.490322580645162,93.43290322580644,5.441290322580644,5.739354838709678,4.7303225806451605,5.23483870967742,5.180000000000001
53.910411999999965,-9.340824999999997,99.18161290322583,7.146774193548387,9.924838709677417,223.26806451612904,223.86548387096775,5.322258064516129,89.98612903225806,6.265483870967745,5.8180645161290325,4.264516129032256,5.041935483870967,5.311935483870967
52.446200000000026,-9.212199999999998,99.52322580645159,7.21774193548387,9.924838709677418,226.74774193548384,227.4325806451613,5.6816129032258065,89.62741935483871,5.013870967741936,6.8896774193548405,5.2612903225806456,6.0761290322580646,6.5683870967741935
52.330899999999986,-9.452800000000002,99.52322580645159,7.21774193548387,9.924838709677418,226.74774193548384,227.4325806451613,5.6816129032258065,89.62741935483871,5.250322580645161,6.8896774193548405,5.2612903225806456,6.0761290322580646,6.5683870967741935
53.35539999999998,-9.3698,99.15161290322584,6.891290322580646,9.77258064516129,225.7777419354839,226.79967741935488,5.392580645161289,91.55806451612902,5.647419354838708,5.756129032258064,4.452903225806453,5.103870967741937,5.063870967741936
52.643700000000024,-8.147500000000006,98.71064516129033,6.211290322580647,9.06935483870968,224.86129032258063,225.86032258064517,5.547096774193546,95.22774193548386,4.799677419354838,5.490645161290324,4.7616129032258065,5.125483870967743,5.006129032258064
53.94579999999998,-6.935399999999995,99.04645161290323,6.561935483870968,9.316774193548387,228.4209677419355,229.59548387096777,5.213548387096774,95.86870967741935,4.605806451612903,4.565806451612903,3.9364516129032263,4.250645161290323,4.199032258064516
52.64190000000002,-8.055200000000006,98.71064516129033,6.211290322580647,9.06935483870968,224.86129032258063,225.86032258064517,5.547096774193546,95.22774193548386,4.4864516129032275,5.490645161290324,4.7616129032258065,5.125483870967743,5.006129032258064
52.0127,-9.123600000000003,98.69129032258066,6.69451612903226,9.51774193548387,229.38419354838712,230.13225806451612,5.71709677419355,92.70774193548387,6.40225806451613,6.37516129032258,5.249354838709677,5.8112903225806445,5.872903225806453
52.81469999999997,-7.062399999999998,98.21612903225805,6.7383870967741935,9.433548387096772,230.3590322580645,231.50161290322578,5.400645161290323,96.01774193548384,3.7909677419354835,4.918387096774193,4.309677419354839,4.613548387096774,4.559032258064517
52.65889999999997,-6.728800000000004,99.24064516129032,6.737096774193548,9.504516129032256,229.1896774193548,229.98580645161294,5.662258064516129,94.79645161290323,4.908064516129032,5.913225806451613,5.111935483870967,5.511612903225807,5.567096774193548
53.26469999999996,-9.3697,99.15161290322584,6.891290322580646,9.77258064516129,225.7777419354839,226.79967741935488,5.392580645161289,91.55806451612902,6.370322580645163,5.756129032258064,4.452903225806453,5.103870967741937,5.063870967741936
51.9346361111111,-9.326019444444448,98.69129032258066,6.69451612903226,9.51774193548387,229.38419354838712,230.13225806451612,5.71709677419355,92.70774193548387,5.411935483870968,6.37516129032258,5.249354838709677,5.8112903225806445,5.872903225806453
54.430659999999996,-8.842700000000002,99.5683870967742,9.04,10.96451612903226,223.541935483871,224.36451612903227,5.400967741935483,84.76516129032261,8.896129032258065,7.039354838709678,4.585483870967742,5.811935483870967,7.525806451612904
54.19890000000003,-8.7937,99.08967741935486,6.6254838709677415,9.423225806451613,226.17516129032254,226.56451612903228,5.2367741935483885,92.7725806451613,6.028709677419354,5.1254838709677415,4.0200000000000005,4.572903225806452,4.58258064516129
53.30659999999996,-9.259999999999996,99.15161290322584,6.891290322580646,9.77258064516129,225.7777419354839,226.79967741935488,5.392580645161289,91.55806451612902,5.886774193548384,5.756129032258064,4.452903225806453,5.103870967741937,5.063870967741936
52.03160000000002,-8.830899999999993,98.7074193548387,6.674838709677419,9.504193548387095,228.72258064516126,229.01225806451617,5.731290322580645,93.80032258064516,4.309677419354838,6.19225806451613,5.2387096774193544,5.714838709677419,5.78225806451613
53.564575999999995,-8.333123,99.44548387096773,6.350322580645162,9.20967741935484,227.85516129032263,228.94870967741937,5.316129032258064,94.94903225806453,5.309032258064517,5.053548387096775,4.282580645161292,4.66741935483871,4.488387096774193
53.924083000000046,-9.350513000000001,99.18161290322583,7.146774193548387,9.924838709677417,223.26806451612904,223.86548387096775,5.322258064516129,89.98612903225806,6.265483870967745,5.8180645161290325,4.264516129032256,5.041935483870967,5.311935483870967
53.770843000000006,-8.969715000000006,99.08967741935486,6.6254838709677415,9.423225806451613,226.17516129032254,226.56451612903228,5.2367741935483885,92.7725806451613,4.9954838709677425,5.1254838709677415,4.0200000000000005,4.572903225806452,4.58258064516129
54.864600000000046,-7.851599999999997,98.74193548387099,8.000645161290324,10.472580645161289,226.61677419354842,228.10290322580644,5.163225806451613,88.96548387096773,5.243870967741937,5.516451612903227,3.8035483870967757,4.658064516129032,5.579354838709679
53.271299999999954,-7.236899999999998,99.218064516129,6.426774193548385,9.238064516129034,227.38612903225808,228.51774193548383,5.325806451612903,95.50354838709676,4.7116129032258085,4.945483870967743,4.257741935483871,4.600967741935484,4.476451612903226
54.07693999999997,-6.9094900000000035,99.04645161290323,6.561935483870968,9.316774193548387,228.4209677419355,229.59548387096777,5.213548387096774,95.86870967741935,4.250322580645162,4.565806451612903,3.9364516129032263,4.250645161290323,4.199032258064516
53.899359,-9.354435,99.18161290322583,7.146774193548387,9.924838709677417,223.26806451612904,223.86548387096775,5.322258064516129,89.98612903225806,5.728064516129031,5.8180645161290325,4.264516129032256,5.041935483870967,5.311935483870967
53.549923999999976,-6.175514999999997,99.65322580645162,8.17741935483871,10.475161290322582,233.59387096774196,234.56032258064516,5.599354838709677,91.85290322580647,8.022580645161291,6.335483870967743,5.076129032258063,5.70483870967742,6.835483870967742
52.21530000000001,-6.5919000000000025,100.32677419354836,9.235483870967744,11.321290322580646,232.55161290322576,233.2683870967742,6.139032258064516,87.7583870967742,5.291290322580647,8.465806451612902,6.5212903225806444,7.493870967741937,9.030645161290325
53.13090000000004,-8.639099999999992,99.33387096774193,6.514516129032258,9.425161290322583,221.25741935483873,222.32516129032257,5.490322580645162,93.43290322580644,4.669677419354839,5.739354838709678,4.7303225806451605,5.23483870967742,5.180000000000001
53.88570000000003,-6.916799999999997,99.04645161290323,6.561935483870968,9.316774193548387,228.4209677419355,229.59548387096777,5.213548387096774,95.86870967741935,4.771290322580646,4.565806451612903,3.9364516129032263,4.250645161290323,4.199032258064516
52.314399999999985,-9.597500000000002,99.52322580645159,7.21774193548387,9.924838709677418,226.74774193548384,227.4325806451613,5.6816129032258065,89.62741935483871,6.0509677419354855,6.8896774193548405,5.2612903225806456,6.0761290322580646,6.5683870967741935
